RAAA#,Sex,AnimalID,Name,DOB,BrdCds,PROS,CED,BW,WW,YW,ADG,DMI,Milk,ME,HPG,CEM,STAY,Marb,YG,CW,REA,FAT,HB,GM
293,,D19 - J490,D19 - BECKTON ORACLE J490 S2,,,109,19,-4.9,45,74,0.18,0.86,21,-5,10,11,17,0.41,0.04,6,-0.04,0.01,77,32
295,,D19 - Z124G,D19 - LASO SPLASH Z124G,,,110,16,-3.3,50,78,0.17,1.28,26,-1,9,9,18,0.57,-0.09,12,0.34,0,69,40
308,,D23 - 1181J,D23 - LSF SRR CHARTER 1181J,,,130,15,-3,53,87,0.21,1.18,24,-1,11,8,19,0.51,0.08,27,0,0,79,50
310,,D23 - 1278J,D23 - SLB AUTHORITY 1278J,,,111,16,-3.8,51,75,0.15,1.12,28,-7,10,9,18,0.45,-0.07,11,0.14,-0.01,82,29
306,,D23 - 8269,D23 - FEDDES DEFENDER Y17-8269,,,94,16,-3.7,49,71,0.14,1.26,28,-5,11,8,19,0.45,0,-1,-0.05,0.01,83,10
307,,D23 - 8355,D23 - FEDDES LIBERATION D108- 8355,,,107,15,-3.2,47,75,0.17,1.21,25,-2,10,8,19,0.54,0.05,10,-0.09,0,73,34
312,,D23 - 9191G,D23 - LSF SRR CONTROL 9191G,,,133,18,-5.5,46,74,0.17,1.03,25,-3,14,10,18,0.7,0.07,10,0,0.02,87,46
305,,D23 - D172,D23 - VF SILVER BOW D172,,,134,14,-2.8,53,87,0.22,1.21,20,-3,14,9,20,0.42,0.02,11,0.08,0.01,101,33
309,,D23 - J490,D23 - BECKTON ORACLE J490 S2,,,111,18,-4.6,44,72,0.18,0.89,22,-6,11,10,18,0.43,0.04,5,-0.06,0.02,81,30
311,,D23 - Z124G,D23 - LASO SPLASH Z124G,,,112,15,-3,49,76,0.17,1.32,27,-1,9,8,19,0.58,-0.08,11,0.32,0,73,39
284,,D29 - 1181J,D29 - LSF SRR CHARTER 1181J,,,127,15,-2.8,56,92,0.22,1.12,24,0,11,8,18,0.5,0.07,29,0.03,0,74,53
286,,D29 - 1278J,D29 - SLB AUTHORITY 1278J,,,108,15,-3.5,55,80,0.16,1.06,27,-6,9,8,18,0.44,-0.08,13,0.17,-0.02,77,31
282,,D29 - 8269,D29 - FEDDES DEFENDER Y17-8269,,,91,15,-3.4,52,76,0.15,1.2,28,-4,11,7,19,0.44,-0.01,1,-0.02,0.01,78,13
283,,D29 - 8355,D29 - FEDDES LIBERATION D108- 8355,,,104,14,-2.9,51,80,0.18,1.14,25,-1,10,7,18,0.52,0.04,12,-0.05,0,68,36
288,,D29 - 9191G,D29 - LSF SRR CONTROL 9191G,,,130,18,-5.2,50,79,0.18,0.97,25,-2,14,10,18,0.69,0.06,12,0.03,0.02,82,48
281,,D29 - D172,D29 - VF SILVER BOW D172,,,132,14,-2.6,56,93,0.23,1.14,20,-2,13,9,20,0.41,0.01,13,0.11,0.01,96,36
285,,D29 - J490,D29 - BECKTON ORACLE J490 S2,,,109,18,-4.3,47,77,0.19,0.83,22,-5,10,10,18,0.41,0.04,7,-0.03,0.01,76,33
287,,D29 - Z124G,D29 - LASO SPLASH Z124G,,,109,15,-2.8,52,81,0.18,1.25,27,-1,9,8,18,0.57,-0.09,13,0.35,0,68,42
316,,E29 - 1181J,E29 - LSF SRR CHARTER 1181J,,,143,13,-1.7,58,93,0.22,1.21,26,-1,11,8,22,0.44,0.06,31,0.03,-0.01,96,48
318,,E29 - 1278J,E29 - SLB AUTHORITY 1278J,,,124,14,-2.4,57,82,0.16,1.15,30,-7,9,8,21,0.38,-0.09,15,0.17,-0.03,99,26
314,,E29 - 8269,E29 - FEDDES DEFENDER Y17-8269,,,107,14,-2.3,54,77,0.15,1.3,31,-5,11,7,22,0.38,-0.02,3,-0.02,0,100,7
315,,E29 - 8355,E29 - FEDDES LIBERATION D108- 8355,,,120,13,-1.8,52,81,0.18,1.24,28,-2,10,7,21,0.47,0.03,14,-0.05,-0.01,89,31
320,,E29 - 9191G,E29 - LSF SRR CONTROL 9191G,,,147,16,-4.2,52,80,0.18,1.07,28,-3,14,9,21,0.63,0.05,15,0.03,0.01,104,43
313,,E29 - D172,E29 - VF SILVER BOW D172,,,148,13,-1.5,58,94,0.22,1.24,23,-3,13,9,23,0.35,0,15,0.11,0,117,30
317,,E29 - J490,E29 - BECKTON ORACLE J490 S2,,,125,16,-3.2,49,79,0.19,0.93,24,-6,10,10,21,0.35,0.02,9,-0.03,0,97,27
319,,E29 - Z124G,E29 - LASO SPLASH Z124G,,,125,13,-1.7,54,82,0.18,1.35,29,-2,9,8,21,0.51,-0.1,15,0.35,-0.01,89,36
324,,E30 - 1181J,E30 - LSF SRR CHARTER 1181J,,,132,13,-1.7,58,93,0.22,1.25,25,-1,10,7,20,0.43,0.06,32,0.02,-0.01,85,47
326,,E30 - 1278J,E30 - SLB AUTHORITY 1278J,,,113,14,-2.4,56,81,0.15,1.19,29,-7,9,7,20,0.37,-0.09,17,0.16,-0.03,88,25
322,,E30 - 8269,E30 - FEDDES DEFENDER Y17-8269,,,96,14,-2.3,53,77,0.14,1.34,29,-5,10,7,21,0.37,-0.02,4,-0.04,0,89,7
323,,E30 - 8355,E30 - FEDDES LIBERATION D108- 8355,,,109,13,-1.8,52,81,0.18,1.27,26,-2,9,6,20,0.46,0.03,16,-0.06,-0.01,79,30
328,,E30 - 9191G,E30 - LSF SRR CONTROL 9191G,,,135,16,-4.2,51,80,0.18,1.11,27,-3,13,9,20,0.62,0.05,16,0.02,0.01,93,42
321,,E30 - D172,E30 - VF SILVER BOW D172,,,136,12,-1.5,58,93,0.22,1.28,21,-3,13,8,22,0.34,0,17,0.1,0,107,29
325,,E30 - J490,E30 - BECKTON ORACLE J490 S2,,,114,16,-3.2,49,78,0.19,0.97,23,-6,10,9,20,0.34,0.03,10,-0.04,0,87,26
327,,E30 - Z124G,E30 - LASO SPLASH Z124G,,,114,13,-1.7,54,82,0.17,1.39,28,-2,8,7,20,0.5,-0.1,17,0.34,-0.01,79,35
332,,E59 - 1181J,E59 - LSF SRR CHARTER 1181J,,,132,12,-0.9,61,99,0.23,1.31,26,-2,10,7,20,0.43,0.06,34,0.05,-0.01,84,48
334,,E59 - 1278J,E59 - SLB AUTHORITY 1278J,,,114,13,-1.6,60,87,0.17,1.25,29,-8,9,7,20,0.37,-0.09,19,0.19,-0.03,87,27
330,,E59 - 8269,E59 - FEDDES DEFENDER Y17-8269,,,96,13,-1.5,57,83,0.16,1.39,30,-6,10,6,20,0.37,-0.02,6,0,0,88,8
331,,E59 - 8355,E59 - FEDDES LIBERATION D108- 8355,,,109,12,-1.1,56,87,0.19,1.33,27,-3,10,6,20,0.46,0.03,18,-0.04,-0.01,78,32
336,,E59 - 9191G,E59 - LSF SRR CONTROL 9191G,,,136,15,-3.4,55,86,0.19,1.16,27,-4,14,8,19,0.62,0.05,18,0.05,0.01,92,44
329,,E59 - D172,E59 - VF SILVER BOW D172,,,137,12,-0.8,61,99,0.24,1.34,22,-3,13,8,22,0.34,0,19,0.13,0,106,31
333,,E59 - J490,E59 - BECKTON ORACLE J490 S2,,,114,15,-2.5,52,84,0.2,1.02,23,-7,10,9,19,0.34,0.03,12,-0.01,0,86,28
335,,E59 - Z124G,E59 - LASO SPLASH Z124G,,,114,12,-0.9,57,88,0.19,1.45,29,-2,8,6,20,0.5,-0.1,19,0.38,-0.01,77,37
340,,F03 - 1181J,F03 - LSF SRR CHARTER 1181J,,,129,14,-1.8,68,108,0.25,1.36,28,3,10,7,19,0.44,0.06,36,0.09,-0.01,79,49
342,,F03 - 1278J,F03 - SLB AUTHORITY 1278J,,,110,14,-2.5,67,96,0.18,1.3,31,-3,9,8,19,0.38,-0.09,21,0.23,-0.03,82,27
338,,F03 - 8269,F03 - FEDDES DEFENDER Y17-8269,,,92,14,-2.4,64,92,0.17,1.44,32,-2,10,7,20,0.38,-0.02,8,0.04,0,83,9
339,,F03 - 8355,F03 - FEDDES LIBERATION D108- 8355,,,105,13,-1.9,63,96,0.21,1.38,29,2,9,7,19,0.47,0.03,19,0,-0.01,73,32
344,,F03 - 9191G,F03 - LSF SRR CONTROL 9191G,,,132,17,-4.2,62,95,0.21,1.21,29,0,13,9,19,0.63,0.05,20,0.09,0.01,87,44
337,,F03 - D172,F03 - VF SILVER BOW D172,,,133,13,-1.6,68,109,0.25,1.38,24,1,13,8,21,0.35,0,21,0.17,0,101,32
341,,F03 - J490,F03 - BECKTON ORACLE J490 S2,,,110,17,-3.4,59,94,0.22,1.07,26,-2,10,9,19,0.35,0.02,14,0.03,0,81,29
343,,F03 - Z124G,F03 - LASO SPLASH Z124G,,,110,14,-1.8,64,97,0.2,1.5,31,2,8,7,19,0.51,-0.1,21,0.41,-0.01,73,38
348,,F06 - 1181J,F06 - LSF SRR CHARTER 1181J,,,134,13,-1.6,62,100,0.23,1.25,28,1,10,7,21,0.44,0.06,32,0.04,-0.01,85,49
350,,F06 - 1278J,F06 - SLB AUTHORITY 1278J,,,115,13,-2.3,61,88,0.17,1.2,32,-5,9,7,20,0.39,-0.09,17,0.19,-0.02,88,27
346,,F06 - 8269,F06 - FEDDES DEFENDER Y17-8269,,,97,14,-2.2,58,84,0.16,1.34,33,-4,10,6,21,0.39,-0.02,4,-0.01,0,89,9
347,,F06 - 8355,F06 - FEDDES LIBERATION D108- 8355,,,110,13,-1.8,57,88,0.19,1.28,29,0,9,6,20,0.48,0.03,16,-0.04,-0.01,79,32
352,,F06 - 9191G,F06 - LSF SRR CONTROL 9191G,,,137,16,-4.1,56,87,0.2,1.11,30,-2,13,9,20,0.64,0.05,16,0.04,0.01,93,44
345,,F06 - D172,F06 - VF SILVER BOW D172,,,138,12,-1.5,62,101,0.24,1.29,24,-1,13,8,22,0.36,0,17,0.13,0,106,32
349,,F06 - J490,F06 - BECKTON ORACLE J490 S2,,,115,16,-3.2,53,85,0.2,0.97,26,-4,10,9,20,0.36,0.03,10,-0.01,0.01,86,29
351,,F06 - Z124G,F06 - LASO SPLASH Z124G,,,116,13,-1.6,58,89,0.19,1.39,31,0,8,7,20,0.52,-0.1,17,0.37,-0.01,78,37
356,,F08 - 1181J,F08 - LSF SRR CHARTER 1181J,,,153,13,-1.6,67,111,0.28,1.25,24,0,12,7,19,0.55,0.07,37,0.13,0,86,68
358,,F08 - 1278J,F08 - SLB AUTHORITY 1278J,,,134,14,-2.3,65,99,0.21,1.19,28,-5,10,8,19,0.49,-0.08,22,0.28,-0.02,89,46
354,,F08 - 8269,F08 - FEDDES DEFENDER Y17-8269,,,117,14,-2.2,62,95,0.2,1.34,28,-4,12,7,20,0.49,-0.01,9,0.08,0.01,90,28
355,,F08 - 8355,F08 - FEDDES LIBERATION D108- 8355,,,130,13,-1.8,61,99,0.24,1.27,25,-1,11,7,19,0.57,0.04,21,0.05,0,79,51
360,,F08 - 9191G,F08 - LSF SRR CONTROL 9191G,,,157,16,-4.1,60,98,0.24,1.11,26,-2,15,9,19,0.74,0.06,21,0.13,0.02,94,63
353,,F08 - D172,F08 - VF SILVER BOW D172,,,158,13,-1.5,66,112,0.28,1.28,20,-1,14,9,21,0.45,0.02,22,0.22,0.01,107,50
357,,F08 - J490,F08 - BECKTON ORACLE J490 S2,,,135,16,-3.2,57,97,0.25,0.97,22,-5,11,9,19,0.46,0.04,15,0.08,0.01,87,48
359,,F08 - Z124G,F08 - LASO SPLASH Z124G,,,135,13,-1.6,62,100,0.23,1.39,27,0,10,7,19,0.62,-0.09,22,0.46,0,79,56
364,,F19 - 1181J,F19 - LSF SRR CHARTER 1181J,,,124,16,-3.2,52,85,0.2,1,24,-3,11,9,16,0.5,0.08,29,0.04,0,69,55
366,,F19 - 1278J,F19 - SLB AUTHORITY 1278J,,,105,16,-4,51,73,0.14,0.95,28,-9,10,9,16,0.44,-0.08,14,0.19,-0.01,71,33
362,,F19 - 8269,F19 - FEDDES DEFENDER Y17-8269,,,87,16,-3.9,48,69,0.13,1.09,28,-7,11,8,17,0.44,-0.01,1,-0.01,0.01,72,15
363,,F19 - 8355,F19 - FEDDES LIBERATION D108- 8355,,,100,15,-3.4,47,73,0.16,1.03,25,-4,11,8,16,0.53,0.04,13,-0.05,0,62,38
368,,F19 - 9191G,F19 - LSF SRR CONTROL 9191G,,,127,19,-5.8,46,72,0.16,0.86,26,-5,14,11,16,0.69,0.07,13,0.04,0.02,76,50
361,,F19 - D172,F19 - VF SILVER BOW D172,,,128,15,-3.1,52,85,0.21,1.03,20,-5,14,10,18,0.41,0.02,14,0.12,0.01,90,38
365,,F19 - J490,F19 - BECKTON ORACLE J490 S2,,,105,19,-4.8,43,70,0.17,0.72,22,-8,11,11,16,0.41,0.04,7,-0.02,0.02,70,35
367,,F19 - Z124G,F19 - LASO SPLASH Z124G,,,106,16,-3.2,48,74,0.16,1.14,27,-3,9,9,16,0.57,-0.09,14,0.36,0,62,44
372,,F21 - 1181J,F21 - LSF SRR CHARTER 1181J,,,136,13,-2,63,102,0.24,1.23,23,-1,11,7,19,0.51,0.06,32,0.05,-0.01,79,57
374,,F21 - 1278J,F21 - SLB AUTHORITY 1278J,,,117,14,-2.8,61,90,0.18,1.17,27,-7,10,7,19,0.46,-0.09,17,0.2,-0.02,82,35
370,,F21 - 8269,F21 - FEDDES DEFENDER Y17-8269,,,100,14,-2.7,58,86,0.17,1.32,28,-5,11,7,19,0.46,-0.02,4,0,0,83,17
371,,F21 - 8355,F21 - FEDDES LIBERATION D108- 8355,,,113,13,-2.2,57,90,0.21,1.25,24,-2,10,6,19,0.55,0.03,16,-0.03,0,73,40
376,,F21 - 9191G,F21 - LSF SRR CONTROL 9191G,,,139,16,-4.5,56,89,0.21,1.09,25,-3,14,9,18,0.71,0.05,16,0.05,0.02,87,52
369,,F21 - D172,F21 - VF SILVER BOW D172,,,141,13,-1.9,62,103,0.25,1.26,19,-2,13,8,21,0.43,0.01,17,0.14,0.01,101,40
373,,F21 - J490,F21 - BECKTON ORACLE J490 S2,,,118,16,-3.6,53,87,0.21,0.95,21,-6,10,9,18,0.43,0.03,10,0,0.01,81,37
375,,F21 - Z124G,F21 - LASO SPLASH Z124G,,,118,13,-2,58,91,0.2,1.37,26,-1,9,7,19,0.59,-0.1,17,0.38,0,72,46
380,,F79 - 1181J,F79 - LSF SRR CHARTER 1181J,,,146,14,-3,62,105,0.27,1.29,23,1,11,8,19,0.55,0.08,35,0.09,0,81,66
382,,F79 - 1278J,F79 - SLB AUTHORITY 1278J,,,127,15,-3.7,61,94,0.21,1.23,27,-4,10,9,18,0.49,-0.07,19,0.23,-0.02,84,44
378,,F79 - 8269,F79 - FEDDES DEFENDER Y17-8269,,,110,15,-3.6,58,89,0.2,1.38,28,-3,11,8,19,0.49,0,7,0.04,0.01,84,25
379,,F79 - 8355,F79 - FEDDES LIBERATION D108- 8355,,,123,14,-3.2,57,93,0.23,1.32,25,0,11,8,18,0.57,0.04,18,0,0,74,49
384,,F79 - 9191G,F79 - LSF SRR CONTROL 9191G,,,149,17,-5.4,56,93,0.23,1.14,25,-1,14,10,18,0.74,0.07,19,0.09,0.02,89,61
377,,F79 - D172,F79 - VF SILVER BOW D172,,,150,14,-2.8,62,106,0.28,1.32,20,0,14,9,20,0.45,0.02,19,0.17,0.01,102,48
381,,F79 - J490,F79 - BECKTON ORACLE J490 S2,,,128,17,-4.6,53,91,0.24,1,21,-4,11,10,18,0.46,0.04,13,0.03,0.01,82,45
383,,F79 - Z124G,F79 - LASO SPLASH Z124G,,,128,14,-3,58,94,0.23,1.43,26,1,9,8,19,0.62,-0.09,19,0.41,0,74,54
388,,F81 - 1181J,F81 - LSF SRR CHARTER 1181J,,,129,16,-3.9,55,93,0.23,1.16,28,1,11,8,18,0.5,0.06,30,0.06,0,72,57
390,,F81 - 1278J,F81 - SLB AUTHORITY 1278J,,,110,16,-4.7,54,81,0.17,1.11,31,-5,9,8,18,0.44,-0.09,14,0.22,-0.02,75,35
386,,F81 - 8269,F81 - FEDDES DEFENDER Y17-8269,,,93,16,-4.6,51,77,0.16,1.25,32,-4,11,7,19,0.44,-0.02,2,0.01,0,76,17
387,,F81 - 8355,F81 - FEDDES LIBERATION D108- 8355,,,106,15,-4.1,50,81,0.19,1.18,29,0,10,7,18,0.52,0.03,13,-0.02,0,66,40
392,,F81 - 9191G,F81 - LSF SRR CONTROL 9191G,,,132,19,-6.4,49,80,0.2,1.01,29,-2,14,10,18,0.69,0.05,14,0.06,0.02,80,52
385,,F81 - D172,F81 - VF SILVER BOW D172,,,133,15,-3.8,55,93,0.24,1.19,24,-1,13,9,20,0.41,0,14,0.16,0.01,94,40
389,,F81 - J490,F81 - BECKTON ORACLE J490 S2,,,111,19,-5.6,46,78,0.2,0.88,25,-4,10,10,18,0.41,0.02,8,0.01,0.01,74,37
391,,F81 - Z124G,F81 - LASO SPLASH Z124G,,,111,15,-3.9,51,82,0.19,1.3,31,0,9,8,18,0.57,-0.1,14,0.39,0,65,46
396,,F83 - 1181J,F83 - LSF SRR CHARTER 1181J,,,123,14,-2.9,61,98,0.23,1.31,29,2,10,8,19,0.44,0.06,35,0.06,-0.01,73,50
398,,F83 - 1278J,F83 - SLB AUTHORITY 1278J,,,104,15,-3.6,60,87,0.17,1.25,32,-4,9,8,18,0.38,-0.09,19,0.22,-0.03,76,28
